id,wkt,osm_id
FLD00277,"POLYGON((57.661347 -20.474280, 57.661288 -20.474343, 57.660505 -20.473915, 57.659408 -20.473264, 57.661913 -20.469638, 57.661963 -20.469637, 57.663590 -20.470609, 57.663634 -20.470662, 57.663611 -20.470712, 57.663535 -20.470835, 57.663465 -20.470992, 57.663469 -20.471046, 57.663505 -20.471089, 57.663499 -20.471127, 57.661347 -20.474280))",544315807
FLD00278,"POLYGON((57.660800 -20.479008, 57.660740 -20.479017, 57.659846 -20.478523, 57.659829 -20.478507, 57.660594 -20.477414, 57.662215 -20.475071, 57.662265 -20.475045, 57.662360 -20.475078, 57.663122 -20.475530, 57.663143 -20.475594, 57.663086 -20.475697, 57.660800 -20.479008))",544315816
FLD00279,"POLYGON((57.659851 -20.478390, 57.659808 -20.478451, 57.659752 -20.478466, 57.659461 -20.478279, 57.658987 -20.478027, 57.658905 -20.477969, 57.658912 -20.477918, 57.661255 -20.474506, 57.661292 -20.474471, 57.661339 -20.474466, 57.662092 -20.474932, 57.662125 -20.474995, 57.662114 -20.475061, 57.661288 -20.476249, 57.661212 -20.476281, 57.661149 -20.476327, 57.661148 -20.476431, 57.661163 -20.476469, 57.659851 -20.478390))",544315817
FLD00280,"POLYGON((57.658896 -20.477864, 57.658844 -20.477902, 57.658787 -20.477899, 57.657043 -20.476892, 57.656976 -20.476840, 57.656976 -20.476763, 57.659344 -20.473336, 57.659365 -20.473327, 57.659477 -20.473363, 57.661213 -20.474402, 57.661255 -20.474444, 57.661226 -20.474513, 57.658896 -20.477864))",544315818
FLD00281,"POLYGON((57.658452 -20.472592, 57.658398 -20.472626, 57.658310 -20.472607, 57.657572 -20.472162, 57.657516 -20.472117, 57.657555 -20.472039, 57.658486 -20.470698, 57.659982 -20.468554, 57.660028 -20.468526, 57.660104 -20.468546, 57.660874 -20.468996, 57.660890 -20.469049, 57.660845 -20.469133, 57.658452 -20.472592))",544315819
FLD00282,"POLYGON((57.659384 -20.473177, 57.659355 -20.473207, 57.659278 -20.473186, 57.658529 -20.472722, 57.658483 -20.472680, 57.658512 -20.472606, 57.660153 -20.470220, 57.660944 -20.469080, 57.660973 -20.469068, 57.661102 -20.469129, 57.661856 -20.469584, 57.661869 -20.469610, 57.661778 -20.469731, 57.660081 -20.472176, 57.659384 -20.473177))",544315820
FLD00283,"POLYGON((57.662697 -20.464919, 57.662599 -20.464875, 57.662513 -20.464879, 57.662376 -20.465017, 57.660956 -20.467092, 57.660091 -20.468363, 57.660103 -20.468458, 57.660281 -20.468566, 57.661861 -20.469497, 57.661942 -20.469490, 57.664350 -20.466053, 57.664358 -20.465974, 57.664336 -20.465923, 57.664295 -20.465877, 57.662697 -20.464919))",544315821
FLD00284,"POLYGON((57.660025 -20.468348, 57.659951 -20.468374, 57.659866 -20.468348, 57.658196 -20.467372, 57.658142 -20.467342, 57.658126 -20.467277, 57.658211 -20.467139, 57.660532 -20.463759, 57.660619 -20.463697, 57.660731 -20.463716, 57.662317 -20.464672, 57.662376 -20.464769, 57.662377 -20.464882, 57.662305 -20.465029, 57.661172 -20.466680, 57.660025 -20.468348))",544315822
FLD00285,"POLYGON((57.657503 -20.472019, 57.657454 -20.472077, 57.657339 -20.472036, 57.655641 -20.471056, 57.655590 -20.470991, 57.657207 -20.468591, 57.658018 -20.467418, 57.658085 -20.467390, 57.658162 -20.467428, 57.659839 -20.468398, 57.659895 -20.468466, 57.659839 -20.468581, 57.658074 -20.471154, 57.657503 -20.472019))",544315823
FLD00286,"POLYGON((57.656115 -20.476344, 57.656030 -20.476294, 57.656015 -20.476243, 57.657360 -20.474270, 57.658355 -20.472822, 57.658396 -20.472756, 57.658462 -20.472773, 57.659253 -20.473241, 57.659310 -20.473279, 57.659281 -20.473346, 57.657379 -20.476093, 57.656939 -20.476729, 57.656883 -20.476768, 57.656839 -20.476763, 57.656194 -20.476387, 57.656115 -20.476344))",544315824
FLD00287,"POLYGON((57.655916 -20.476220, 57.655239 -20.475832, 57.655068 -20.475720, 57.655054 -20.475659, 57.657161 -20.472629, 57.657440 -20.472206, 57.657492 -20.472191, 57.657711 -20.472339, 57.658309 -20.472682, 57.658346 -20.472727, 57.658307 -20.472793, 57.655972 -20.476181, 57.655916 -20.476220))",544315825
FLD00288,"POLYGON((57.654177 -20.475218, 57.654088 -20.475138, 57.654081 -20.475101, 57.656394 -20.471746, 57.656481 -20.471629, 57.657124 -20.471999, 57.657381 -20.472139, 57.657397 -20.472186, 57.656668 -20.473236, 57.655019 -20.475645, 57.654960 -20.475667, 57.654177 -20.475218))",544315826
FLD00289,"POLYGON((57.654067 -20.474999, 57.654013 -20.475084, 57.653943 -20.475049, 57.653227 -20.474682, 57.653147 -20.474612, 57.653166 -20.474544, 57.654236 -20.472996, 57.655536 -20.471074, 57.656397 -20.471565, 57.656422 -20.471599, 57.656357 -20.471698, 57.654067 -20.474999))",544315827
FLD00291,"POLYGON((57.673392 -20.472172, 57.673042 -20.471954, 57.672972 -20.471887, 57.672992 -20.471816, 57.673012 -20.471769, 57.673121 -20.471623, 57.673247 -20.471421, 57.673320 -20.471311, 57.673369 -20.471303, 57.673699 -20.471512, 57.673762 -20.471559, 57.673701 -20.471648, 57.673450 -20.472094, 57.673392 -20.472172))",544580762
FLD00293,"POLYGON((57.674389 -20.468865, 57.674943 -20.468117, 57.674547 -20.467881, 57.674085 -20.467635, 57.673242 -20.467208, 57.673187 -20.467217, 57.672694 -20.467905, 57.674389 -20.468865))",544580764
FLD00294,"POLYGON((57.673145 -20.467120, 57.673198 -20.467106, 57.673241 -20.467039, 57.673537 -20.466613, 57.673550 -20.466558, 57.673523 -20.466526, 57.671167 -20.465230, 57.671118 -20.465208, 57.671046 -20.465210, 57.670675 -20.465730, 57.670661 -20.465766, 57.673145 -20.467120))",544580770
FLD00295,"POLYGON((57.674972 -20.468082, 57.675113 -20.467811, 57.674889 -20.467528, 57.674528 -20.467107, 57.674472 -20.467046, 57.673691 -20.466602, 57.673632 -20.466596, 57.673463 -20.466828, 57.673226 -20.467168, 57.674972 -20.468082))",544580772
FLD00296,"POLYGON((57.671628 -20.469240, 57.671690 -20.469238, 57.672099 -20.468633, 57.672085 -20.468553, 57.670908 -20.467859, 57.670848 -20.467862, 57.670613 -20.468090, 57.670391 -20.468408, 57.670386 -20.468495, 57.670989 -20.468868, 57.671628 -20.469240))",544580775
FLD00297,"POLYGON((57.672173 -20.468533, 57.672599 -20.467949, 57.672607 -20.467913, 57.672585 -20.467875, 57.672445 -20.467814, 57.671914 -20.467484, 57.671675 -20.467311, 57.671526 -20.467179, 57.671426 -20.467107, 57.670917 -20.467834, 57.672134 -20.468545, 57.672173 -20.468533))",544580776
FLD00298,"POLYGON((57.664715 -20.463736, 57.664660 -20.463763, 57.664601 -20.463724, 57.664526 -20.463640, 57.664425 -20.463545, 57.664344 -20.463509, 57.664252 -20.463537, 57.664183 -20.463539, 57.664106 -20.463499, 57.664061 -20.463499, 57.663986 -20.463523, 57.663924 -20.463523, 57.663906 -20.463493, 57.663795 -20.463225, 57.663771 -20.463184, 57.663752 -20.463152, 57.663715 -20.463131, 57.663701 -20.463107, 57.664007 -20.462794, 57.664513 -20.462379, 57.664698 -20.462252, 57.664800 -20.462137, 57.664837 -20.462123, 57.664895 -20.462156, 57.665089 -20.462348, 57.665215 -20.462459, 57.665445 -20.462643, 57.665516 -20.462715, 57.665552 -20.462773, 57.665506 -20.462833, 57.665372 -20.463028, 57.665095 -20.463352, 57.664798 -20.463663, 57.664715 -20.463736))",544580777
FLD00299,"POLYGON((57.665642 -20.464198, 57.665599 -20.464257, 57.665529 -20.464324, 57.665469 -20.464356, 57.665316 -20.464368, 57.665221 -20.464406, 57.665003 -20.464469, 57.664842 -20.464509, 57.664665 -20.464504, 57.664551 -20.464468, 57.664466 -20.464403, 57.664412 -20.464324, 57.664370 -20.464235, 57.664409 -20.464156, 57.664665 -20.463843, 57.665230 -20.463261, 57.665410 -20.463050, 57.665504 -20.462912, 57.665565 -20.462837, 57.665568 -20.462814, 57.665615 -20.462802, 57.665669 -20.462846, 57.666221 -20.463328, 57.666232 -20.463375, 57.666198 -20.463421, 57.665642 -20.464198))",544580778
FLD00300,"POLYGON((57.662623 -20.464563, 57.662546 -20.464593, 57.662441 -20.464603, 57.662353 -20.464612, 57.660705 -20.463606, 57.660677 -20.463580, 57.660716 -20.463521, 57.661769 -20.461981, 57.661810 -20.461956, 57.661842 -20.461979, 57.662151 -20.462575, 57.662222 -20.462636, 57.662288 -20.462675, 57.662423 -20.462694, 57.662583 -20.462695, 57.662650 -20.462676, 57.662729 -20.462621, 57.662825 -20.462446, 57.662905 -20.462315, 57.662965 -20.462276, 57.663013 -20.462274, 57.663060 -20.462309, 57.663145 -20.462359, 57.663221 -20.462463, 57.663276 -20.462585, 57.663271 -20.462721, 57.663221 -20.462885, 57.663240 -20.463108, 57.663229 -20.463194, 57.663209 -20.463274, 57.663200 -20.463387, 57.663221 -20.463460, 57.663267 -20.463534, 57.663304 -20.463574, 57.662623 -20.464563))",544580779
FLD00301,"POLYGON((57.663645 -20.465288, 57.663598 -20.465322, 57.663543 -20.465308, 57.663106 -20.465062, 57.662722 -20.464816, 57.662663 -20.464628, 57.663170 -20.463911, 57.663347 -20.463662, 57.663401 -20.463661, 57.663454 -20.463679, 57.663538 -20.463729, 57.663640 -20.463802, 57.663717 -20.463860, 57.663747 -20.463927, 57.663731 -20.463983, 57.663707 -20.464069, 57.663696 -20.464142, 57.663723 -20.464172, 57.663807 -20.464211, 57.663927 -20.464292, 57.663984 -20.464360, 57.663981 -20.464411, 57.663951 -20.464470, 57.663896 -20.464557, 57.663870 -20.464623, 57.663866 -20.464670, 57.663900 -20.464711, 57.663963 -20.464743, 57.663980 -20.464784, 57.663971 -20.464809, 57.663809 -20.465044, 57.663681 -20.465217, 57.663645 -20.465288))",544580783
FLD00302,"POLYGON((57.664946 -20.465160, 57.665042 -20.465034, 57.665087 -20.464989, 57.665132 -20.464932, 57.665237 -20.464778, 57.665340 -20.464631, 57.665364 -20.464582, 57.665337 -20.464561, 57.665242 -20.464567, 57.665070 -20.464642, 57.664922 -20.464710, 57.664824 -20.464763, 57.664754 -20.464840, 57.664711 -20.464948, 57.664664 -20.465014, 57.664687 -20.465057, 57.664774 -20.465105, 57.664946 -20.465160))",544580784
FLD00303,"POLYGON((57.664137 -20.464840, 57.664081 -20.464812, 57.664008 -20.464862, 57.663796 -20.465167, 57.663692 -20.465319, 57.663662 -20.465397, 57.664220 -20.465739, 57.664268 -20.465763, 57.664319 -20.465690, 57.664362 -20.465664, 57.664442 -20.465664, 57.664498 -20.465693, 57.664578 -20.465734, 57.664895 -20.465240, 57.664884 -20.465208, 57.664817 -20.465167, 57.664137 -20.464840))",544580785
FLD00305,"POLYGON((57.664609 -20.465985, 57.664715 -20.465970, 57.664746 -20.465955, 57.665146 -20.465415, 57.665339 -20.465173, 57.665423 -20.465078, 57.665341 -20.465025, 57.665265 -20.465007, 57.665183 -20.465009, 57.665140 -20.465035, 57.665107 -20.465061, 57.665054 -20.465118, 57.664901 -20.465324, 57.664584 -20.465833, 57.664544 -20.465890, 57.664532 -20.465926, 57.664556 -20.465955, 57.664584 -20.465978, 57.664609 -20.465985))",544580787
FLD00306,"POLYGON((57.664708 -20.466056, 57.664773 -20.465998, 57.665443 -20.465088, 57.665593 -20.465171, 57.665682 -20.465229, 57.664937 -20.466193, 57.664708 -20.466056))",544580788
FLD00311,"POLYGON((57.670706 -20.465822, 57.670649 -20.465805, 57.670615 -20.465827, 57.670454 -20.466046, 57.670443 -20.466085, 57.670582 -20.466166, 57.670544 -20.466257, 57.670388 -20.466467, 57.670396 -20.466501, 57.670828 -20.466720, 57.671068 -20.466807, 57.671231 -20.466875, 57.671405 -20.466965, 57.671541 -20.467092, 57.671630 -20.467161, 57.671800 -20.467298, 57.672016 -20.467477, 57.672654 -20.467852, 57.673129 -20.467199, 57.673128 -20.467149, 57.672024 -20.466547, 57.671357 -20.466165, 57.670706 -20.465822))",544580793
FLD00312,"POLYGON((57.672672 -20.467943, 57.671246 -20.469938, 57.671254 -20.469976, 57.671610 -20.470181, 57.671838 -20.470294, 57.672019 -20.470373, 57.672122 -20.470452, 57.672227 -20.470531, 57.672260 -20.470550, 57.672350 -20.470468, 57.672425 -20.470372, 57.672505 -20.470260, 57.672528 -20.470176, 57.672646 -20.470045, 57.672715 -20.469957, 57.672778 -20.469867, 57.672755 -20.469800, 57.672681 -20.469759, 57.672589 -20.469730, 57.672733 -20.469518, 57.672703 -20.469469, 57.672602 -20.469438, 57.672252 -20.469231, 57.672846 -20.468388, 57.673037 -20.468145, 57.672672 -20.467943))",544580794
FLD00313,"POLYGON((57.670343 -20.468515, 57.670277 -20.468539, 57.670069 -20.468809, 57.669802 -20.469112, 57.671124 -20.469892, 57.671159 -20.469911, 57.671202 -20.469902, 57.671622 -20.469309, 57.671602 -20.469263, 57.670680 -20.468701, 57.670343 -20.468515))",544580795
FLD00314,"POLYGON((57.663935 -20.470606, 57.663910 -20.470666, 57.663932 -20.470718, 57.663993 -20.470761, 57.664756 -20.471211, 57.664803 -20.471224, 57.664830 -20.471219, 57.665870 -20.469668, 57.667263 -20.467704, 57.667263 -20.467658, 57.667234 -20.467638, 57.666417 -20.467136, 57.666355 -20.467146, 57.663935 -20.470606))",544580796
FLD00315,"POLYGON((57.665801 -20.471761, 57.665777 -20.471808, 57.664864 -20.471269, 57.666281 -20.469155, 57.666949 -20.468226, 57.667333 -20.467708, 57.668188 -20.468221, 57.668197 -20.468286, 57.668164 -20.468354, 57.665801 -20.471761))",544580797
FLD00316,"POLYGON((57.666790 -20.472289, 57.666737 -20.472340, 57.666668 -20.472343, 57.665852 -20.471864, 57.665833 -20.471818, 57.668255 -20.468328, 57.668308 -20.468300, 57.668360 -20.468309, 57.668562 -20.468424, 57.668666 -20.468494, 57.668813 -20.468541, 57.668919 -20.468575, 57.669012 -20.468604, 57.669039 -20.468626, 57.669070 -20.468687, 57.669121 -20.468750, 57.669174 -20.468812, 57.669179 -20.468850, 57.668990 -20.469123, 57.666790 -20.472289))",544580798
FLD00317,"POLYGON((57.667593 -20.472787, 57.667531 -20.472823, 57.667442 -20.472808, 57.666809 -20.472416, 57.666801 -20.472381, 57.669198 -20.468933, 57.669247 -20.468894, 57.669306 -20.468892, 57.669970 -20.469280, 57.669991 -20.469340, 57.667593 -20.472787))",544580799
FLD00318,"POLYGON((57.668431 -20.473281, 57.668388 -20.473322, 57.668332 -20.473317, 57.668263 -20.473287, 57.667640 -20.472918, 57.667625 -20.472873, 57.667653 -20.472826, 57.670037 -20.469368, 57.670075 -20.469350, 57.670119 -20.469358, 57.670782 -20.469752, 57.670818 -20.469808, 57.670788 -20.469845, 57.668431 -20.473281))",544580800
FLD00319,"POLYGON((57.669186 -20.473841, 57.668454 -20.473401, 57.668439 -20.473361, 57.668490 -20.473284, 57.670851 -20.469862, 57.670870 -20.469842, 57.670903 -20.469831, 57.670957 -20.469854, 57.671622 -20.470267, 57.671636 -20.470307, 57.671621 -20.470331, 57.669204 -20.473822, 57.669186 -20.473841))",544580801
FLD00320,"POLYGON((57.670059 -20.474254, 57.670032 -20.474276, 57.669956 -20.474246, 57.669260 -20.473861, 57.669260 -20.473826, 57.669428 -20.473583, 57.669488 -20.473572, 57.669528 -20.473515, 57.669538 -20.473466, 57.669567 -20.473420, 57.671680 -20.470314, 57.671720 -20.470325, 57.672418 -20.470757, 57.672441 -20.470799, 57.672431 -20.470835, 57.672402 -20.470905, 57.670059 -20.474254))",544580802
FLD00321,"POLYGON((57.670890 -20.474714, 57.670859 -20.474748, 57.670828 -20.474751, 57.670133 -20.474366, 57.670107 -20.474334, 57.670114 -20.474281, 57.672455 -20.470883, 57.672497 -20.470835, 57.672529 -20.470830, 57.672565 -20.470836, 57.673217 -20.471218, 57.673239 -20.471252, 57.673241 -20.471295, 57.673211 -20.471362, 57.672845 -20.471908, 57.670890 -20.474714))",544580803
FLD00322,"POLYGON((57.664534 -20.466017, 57.664486 -20.466013, 57.664428 -20.466052, 57.664377 -20.466124, 57.662038 -20.469491, 57.662011 -20.469531, 57.662022 -20.469574, 57.662062 -20.469610, 57.663795 -20.470643, 57.663831 -20.470643, 57.663847 -20.470625, 57.666269 -20.467179, 57.666280 -20.467125, 57.666280 -20.467081, 57.666237 -20.467028, 57.664534 -20.466017))",544580805
FLD00323,"POLYGON((57.624769 -20.473996, 57.624954 -20.473089, 57.624943 -20.473042, 57.624898 -20.473039, 57.624458 -20.473087, 57.624340 -20.473089, 57.624385 -20.473233, 57.624707 -20.474009, 57.624769 -20.473996))",544696858
FLD00324,"POLYGON((57.626122 -20.472057, 57.626166 -20.472248, 57.626190 -20.472284, 57.626227 -20.472378, 57.626219 -20.472438, 57.626154 -20.472462, 57.626137 -20.472531, 57.626129 -20.472565, 57.625405 -20.472804, 57.625076 -20.472922, 57.624809 -20.472969, 57.624775 -20.472966, 57.624792 -20.472853, 57.624950 -20.472242, 57.625000 -20.472210, 57.625557 -20.472113, 57.626122 -20.472057))",544696860
FLD00325,"POLYGON((57.625081 -20.469495, 57.624916 -20.469488, 57.624769 -20.469518, 57.624658 -20.469573, 57.624577 -20.469630, 57.624458 -20.469877, 57.624357 -20.470093, 57.624320 -20.470216, 57.624336 -20.470288, 57.624409 -20.470375, 57.624462 -20.470432, 57.624554 -20.470461, 57.624666 -20.470492, 57.624789 -20.470540, 57.624890 -20.470584, 57.624982 -20.470609, 57.625195 -20.470664, 57.625351 -20.470713, 57.625603 -20.469777, 57.625081 -20.469495))",544696861
FLD00326,"POLYGON((57.673467 -20.463064, 57.673368 -20.463073, 57.673302 -20.463082, 57.673295 -20.463117, 57.673409 -20.463439, 57.673483 -20.463406, 57.674282 -20.462893, 57.674366 -20.462867, 57.674433 -20.462861, 57.674549 -20.462891, 57.674639 -20.462945, 57.674681 -20.462982, 57.674720 -20.463009, 57.674757 -20.463012, 57.674775 -20.462994, 57.674802 -20.462883, 57.674839 -20.462763, 57.674864 -20.462744, 57.674856 -20.462707, 57.674853 -20.462666, 57.674812 -20.462653, 57.674752 -20.462695, 57.674720 -20.462725, 57.674675 -20.462727, 57.674613 -20.462743, 57.674555 -20.462767, 57.674504 -20.462773, 57.674445 -20.462815, 57.674384 -20.462832, 57.674312 -20.462821, 57.674249 -20.462794, 57.674203 -20.462795, 57.674113 -20.462838, 57.674047 -20.462838, 57.673985 -20.462827, 57.673914 -20.462815, 57.673847 -20.462816, 57.673792 -20.462849, 57.673686 -20.462961, 57.673580 -20.463011, 57.673491 -20.463052, 57.673467 -20.463064))",545162114
FLD00327,"POLYGON((57.673490 -20.463690, 57.673691 -20.463646, 57.673742 -20.463601, 57.673857 -20.463593, 57.673989 -20.463572, 57.674083 -20.463531, 57.674186 -20.463377, 57.674292 -20.463258, 57.674390 -20.463200, 57.674433 -20.463112, 57.674500 -20.463070, 57.674563 -20.463023, 57.674602 -20.462996, 57.674513 -20.462911, 57.674429 -20.462877, 57.674327 -20.462893, 57.674182 -20.462985, 57.673869 -20.463190, 57.673432 -20.463476, 57.673438 -20.463524, 57.673490 -20.463690))",545162115
FLD00328,"POLYGON((57.673245 -20.462956, 57.673283 -20.462867, 57.673393 -20.462778, 57.673444 -20.462734, 57.673493 -20.462709, 57.673563 -20.462698, 57.673637 -20.462671, 57.673649 -20.462645, 57.673381 -20.462482, 57.673149 -20.462344, 57.673104 -20.462339, 57.673077 -20.462355, 57.673117 -20.462521, 57.673245 -20.462956))",545162116
FLD00329,"POLYGON((57.675536 -20.466763, 57.675487 -20.466751, 57.675422 -20.466769, 57.675393 -20.466808, 57.675366 -20.466833, 57.675312 -20.466864, 57.675291 -20.466904, 57.675266 -20.466939, 57.675204 -20.466945, 57.675162 -20.466915, 57.675146 -20.466871, 57.675131 -20.466828, 57.675114 -20.466780, 57.675137 -20.466733, 57.675197 -20.466709, 57.675283 -20.466718, 57.675377 -20.466712, 57.675393 -20.466669, 57.675367 -20.466636, 57.674795 -20.466295, 57.674505 -20.466112, 57.674375 -20.466031, 57.674075 -20.465908, 57.673826 -20.465842, 57.673722 -20.465822, 57.673688 -20.465818, 57.673696 -20.465960, 57.673777 -20.466202, 57.673835 -20.466425, 57.673853 -20.466543, 57.673890 -20.466617, 57.674123 -20.466755, 57.674459 -20.466937, 57.674551 -20.466993, 57.674555 -20.467026, 57.675304 -20.467425, 57.675352 -20.467435, 57.675389 -20.467422, 57.675700 -20.466900, 57.675667 -20.466859, 57.675571 -20.466797, 57.675536 -20.466763))",545162117
FLD00330,"POLYGON((57.671309 -20.465238, 57.671158 -20.465150, 57.671111 -20.465105, 57.671130 -20.465059, 57.671579 -20.464425, 57.671785 -20.464517, 57.672288 -20.464757, 57.672638 -20.464900, 57.672792 -20.464955, 57.672823 -20.464999, 57.672830 -20.465047, 57.672838 -20.465105, 57.672818 -20.465136, 57.672728 -20.465171, 57.672654 -20.465194, 57.672633 -20.465242, 57.672630 -20.465326, 57.672624 -20.465397, 57.672676 -20.465422, 57.672756 -20.465444, 57.672827 -20.465424, 57.672899 -20.465394, 57.672972 -20.465405, 57.673019 -20.465455, 57.673067 -20.465508, 57.673133 -20.465546, 57.673151 -20.465602, 57.673124 -20.465627, 57.673074 -20.465650, 57.673003 -20.465656, 57.672921 -20.465685, 57.672894 -20.465715, 57.672894 -20.465781, 57.672932 -20.465845, 57.672963 -20.465896, 57.672992 -20.465964, 57.673029 -20.466012, 57.673082 -20.466013, 57.673090 -20.465947, 57.673049 -20.465872, 57.673055 -20.465831, 57.673096 -20.465822, 57.673127 -20.465852, 57.673171 -20.465845, 57.673191 -20.465799, 57.673228 -20.465754, 57.673286 -20.465716, 57.673333 -20.465706, 57.673368 -20.465758, 57.673385 -20.465806, 57.673379 -20.465858, 57.673417 -20.465877, 57.673499 -20.465861, 57.673525 -20.465802, 57.673562 -20.465772, 57.673611 -20.465752, 57.673641 -20.465779, 57.673698 -20.466109, 57.673742 -20.466252, 57.673723 -20.466336, 57.673718 -20.466406, 57.673741 -20.466467, 57.673778 -20.466537, 57.673802 -20.466605, 57.672369 -20.465825, 57.671309 -20.465238))",545162118
